,region_name,region_type,year,crime_viol_rt,hh_inc_med_adj,hh_u18_pct,pop_65p_pct,pop_num
2420,South Shore,Sub-Borough Area,2012-2016,,,,,
2421,South Shore,Sub-Borough Area,2013,,"$110,820",33.0%,15.7%,158670
2422,South Shore,Sub-Borough Area,2013-2017,,,,,
2423,South Shore,Sub-Borough Area,2014,,"$106,230",35.6%,15.3%,170741
2424,South Shore,Sub-Borough Area,2014-2018,,,,,
2425,South Shore,Sub-Borough Area,2015,,"$104,160",35.5%,16.9%,167640
2426,South Shore,Sub-Borough Area,2015-2019,,,,,
2427,South Shore,Sub-Borough Area,2016,,"$114,250",35.7%,17.2%,158257
2428,South Shore,Sub-Borough Area,2016-2020,,,,,
2429,South Shore,Sub-Borough Area,2017,,"$120,480",35.3%,18.6%,159060
2430,South Shore,Sub-Borough Area,2017-2021,,,,,
2431,South Shore,Sub-Borough Area,2018,,"$106,120",32.7%,18.1%,163600
2432,South Shore,Sub-Borough Area,2018-2022,,,,,
2433,South Shore,Sub-Borough Area,2019,,"$129,790",32.8%,17.4%,161358
2434,South Shore,Sub-Borough Area,2019-2023,,,,,
2435,South Shore,Sub-Borough Area,2020,,,,,
2436,South Shore,Sub-Borough Area,2021,,"$118,000",31.0%,17.3%,169906
2437,South Shore,Sub-Borough Area,2022,,"$116,790",38.6%,18.6%,161071
2438,South Shore,Sub-Borough Area,2023,,"$116,780",35.9%,18.4%,180621
2439,South Shore,Sub-Borough Area,2024,,,,,
2440,Financial District,Community District,2000,,,,,
2441,Financial District,Community District,2001,,,,,
2442,Financial District,Community District,2002,,,,,
2443,Financial District,Community District,2003,,,,,
2444,Financial District,Community District,2004,,,,,
2445,Financial District,Community District,2005,,,,,
2446,Financial District,Community District,2006,5.9,,,,
2447,Financial District,Community District,2007,5.8,,,,
2448,Financial District,Community District,2008,5.7,,,,
2449,Financial District,Community District,2009,6.4,,,,
2450,Financial District,Community District,2010,2.7,,,,
2451,Financial District,Community District,2011,3.4,,,,
2452,Financial District,Community District,2012,2.8,,,,
2453,Financial District,Community District,2013,2.5,,,,
2454,Financial District,Community District,2014,2.6,,,,
2455,Financial District,Community District,2015,3.1,,,,
2456,Financial District,Community District,2016,2.4,,,,
2457,Financial District,Community District,2017,3.0,,,,
2458,Financial District,Community District,2018,2.3,,,,
2459,Financial District,Community District,2019,3.0,,,,
2460,Financial District,Community District,2020,3.0,,,,
2461,Financial District,Community District,2021,3.2,,,,
2462,Financial District,Community District,2022,3.8,,,,
2463,Financial District,Community District,2023,3.7,,,,
2464,Financial District,Community District,2024,4.5,,,,
2465,Greenwich Village/Soho,Community District,2000,,,,,
2466,Greenwich Village/Soho,Community District,2001,,,,,
2467,Greenwich Village/Soho,Community District,2002,,,,,
2468,Greenwich Village/Soho,Community District,2003,,,,,
2469,Greenwich Village/Soho,Community District,2004,,,,,
2470,Greenwich Village/Soho,Community District,2005,,,,,
2471,Greenwich Village/Soho,Community District,2006,5.5,,,,
2472,Greenwich Village/Soho,Community District,2007,5.7,,,,
2473,Greenwich Village/Soho,Community District,2008,4.9,,,,
2474,Greenwich Village/Soho,Community District,2009,4.3,,,,
2475,Greenwich Village/Soho,Community District,2010,4.5,,,,
2476,Greenwich Village/Soho,Community District,2011,4.6,,,,
2477,Greenwich Village/Soho,Community District,2012,4.7,,,,
2478,Greenwich Village/Soho,Community District,2013,4.6,,,,
2479,Greenwich Village/Soho,Community District,2014,4.0,,,,
2480,Greenwich Village/Soho,Community District,2015,4.0,,,,
2481,Greenwich Village/Soho,Community District,2016,4.1,,,,
2482,Greenwich Village/Soho,Community District,2017,4.6,,,,
2483,Greenwich Village/Soho,Community District,2018,4.4,,,,
2484,Greenwich Village/Soho,Community District,2019,5.0,,,,
2485,Greenwich Village/Soho,Community District,2020,4.9,,,,
2486,Greenwich Village/Soho,Community District,2021,5.9,,,,
2487,Greenwich Village/Soho,Community District,2022,7.1,,,,
2488,Greenwich Village/Soho,Community District,2023,6.4,,,,
2489,Greenwich Village/Soho,Community District,2024,6.2,,,,
2490,Lower East Side/Chinatown,Community District,2000,,,,,
2491,Lower East Side/Chinatown,Community District,2001,,,,,
2492,Lower East Side/Chinatown,Community District,2002,,,,,
2493,Lower East Side/Chinatown,Community District,2003,,,,,
2494,Lower East Side/Chinatown,Community District,2004,,,,,
2495,Lower East Side/Chinatown,Community District,2005,,,,,
2496,Lower East Side/Chinatown,Community District,2006,4.6,,,,
2497,Lower East Side/Chinatown,Community District,2007,5.2,,,,
2498,Lower East Side/Chinatown,Community District,2008,4.8,,,,
2499,Lower East Side/Chinatown,Community District,2009,4.7,,,,
2500,Lower East Side/Chinatown,Community District,2010,4.4,,,,
2501,Lower East Side/Chinatown,Community District,2011,4.2,,,,
2502,Lower East Side/Chinatown,Community District,2012,4.7,,,,
2503,Lower East Side/Chinatown,Community District,2013,4.2,,,,
2504,Lower East Side/Chinatown,Community District,2014,3.8,,,,
2505,Lower East Side/Chinatown,Community District,2015,3.7,,,,
2506,Lower East Side/Chinatown,Community District,2016,4.6,,,,
2507,Lower East Side/Chinatown,Community District,2017,4.3,,,,
2508,Lower East Side/Chinatown,Community District,2018,3.9,,,,
2509,Lower East Side/Chinatown,Community District,2019,4.6,,,,
2510,Lower East Side/Chinatown,Community District,2020,3.7,,,,
2511,Lower East Side/Chinatown,Community District,2021,4.8,,,,
2512,Lower East Side/Chinatown,Community District,2022,5.7,,,,
2513,Lower East Side/Chinatown,Community District,2023,5.3,,,,
2514,Lower East Side/Chinatown,Community District,2024,5.2,,,,
2515,Clinton/Chelsea,Community District,2000,,,,,
2516,Clinton/Chelsea,Community District,2001,,,,,
2517,Clinton/Chelsea,Community District,2002,,,,,
2518,Clinton/Chelsea,Community District,2003,,,,,
2519,Clinton/Chelsea,Community District,2004,,,,,
2520,Clinton/Chelsea,Community District,2005,,,,,
2521,Clinton/Chelsea,Community District,2006,7.8,,,,
2522,Clinton/Chelsea,Community District,2007,7.3,,,,
2523,Clinton/Chelsea,Community District,2008,7.4,,,,
2524,Clinton/Chelsea,Community District,2009,6.4,,,,
2525,Clinton/Chelsea,Community District,2010,5.1,,,,
2526,Clinton/Chelsea,Community District,2011,5.0,,,,
2527,Clinton/Chelsea,Community District,2012,4.9,,,,
2528,Clinton/Chelsea,Community District,2013,5.2,,,,
2529,Clinton/Chelsea,Community District,2014,5.1,,,,
2530,Clinton/Chelsea,Community District,2015,5.2,,,,
2531,Clinton/Chelsea,Community District,2016,5.0,,,,
2532,Clinton/Chelsea,Community District,2017,5.4,,,,
2533,Clinton/Chelsea,Community District,2018,5.4,,,,
2534,Clinton/Chelsea,Community District,2019,5.8,,,,
2535,Clinton/Chelsea,Community District,2020,4.3,,,,
2536,Clinton/Chelsea,Community District,2021,5.9,,,,
2537,Clinton/Chelsea,Community District,2022,6.8,,,,
2538,Clinton/Chelsea,Community District,2023,6.0,,,,
2539,Clinton/Chelsea,Community District,2024,6.4,,,,
2540,Midtown,Community District,2000,,,,,
2541,Midtown,Community District,2001,,,,,
2542,Midtown,Community District,2002,,,,,
2543,Midtown,Community District,2003,,,,,
2544,Midtown,Community District,2004,,,,,
2545,Midtown,Community District,2005,,,,,
2546,Midtown,Community District,2006,16.9,,,,
2547,Midtown,Community District,2007,15.5,,,,
2548,Midtown,Community District,2008,14.6,,,,
2549,Midtown,Community District,2009,11.1,,,,
2550,Midtown,Community District,2010,9.8,,,,
2551,Midtown,Community District,2011,9.7,,,,
2552,Midtown,Community District,2012,9.3,,,,
2553,Midtown,Community District,2013,9.2,,,,
2554,Midtown,Community District,2014,9.2,,,,
2555,Midtown,Community District,2015,11.1,,,,
2556,Midtown,Community District,2016,10.6,,,,
2557,Midtown,Community District,2017,9.2,,,,
2558,Midtown,Community District,2018,9.0,,,,
2559,Midtown,Community District,2019,9.4,,,,
2560,Midtown,Community District,2020,8.4,,,,
2561,Midtown,Community District,2021,13.5,,,,
2562,Midtown,Community District,2022,17.9,,,,
2563,Midtown,Community District,2023,15.9,,,,
2564,Midtown,Community District,2024,17.1,,,,
2565,Stuyvesant Town/Turtle Bay,Community District,2000,,,,,
2566,Stuyvesant Town/Turtle Bay,Community District,2001,,,,,
2567,Stuyvesant Town/Turtle Bay,Community District,2002,,,,,
2568,Stuyvesant Town/Turtle Bay,Community District,2003,,,,,
2569,Stuyvesant Town/Turtle Bay,Community District,2004,,,,,
2570,Stuyvesant Town/Turtle Bay,Community District,2005,,,,,
